# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1;CID+2454
990C E0102; Adobe-Japan1;CID+63046
990C E0103; Adobe-Japan1;CID+44411
9910 E0100; Adobe-Japan1;CID+62065
9910 E0101; Adobe-Japan1;CID+44418
9911 E0100; Adobe-Japan1;CID+44421
9912 E0100; Adobe-Japan1;CID+44424
9913 E0100; Adobe-Japan1;CID+44427
9913 E0101; Adobe-Japan1;CID+63047
9914 E0100; Adobe-Japan1;CID+44430
9915 E0100; Adobe-Japan1;CID+44433
9916 E0100; Adobe-Japan1;CID+44437
9917 E0100; Adobe-Japan1;CID+44440
9918 E0100; Adobe-Japan1;CID+44443
991A E0100; Adobe-Japan1;CID+44448
991B E0100; Adobe-Japan1;CID+44452
991C E0100; Adobe-Japan1;CID+44455
991D E0100; Adobe-Japan1;CID+44458
991E E0100; Adobe-Japan1;CID+44460
991F E0100; Adobe-Japan1;CID+44463
9920 E0100; Adobe-Japan1;CID+44466
9921 E0100; Adobe-Japan1;CID+44467
9921 E0101; Adobe-Japan1;CID+63048
9922 E0100; Adobe-Japan1;CID+44470
9924 E0100; Adobe-Japan1;CID+44473
9926 E0100; Adobe-Japan1;CID+44478
9927 E0100; Adobe-Japan1;CID+44480
9928 E0100; Adobe-Japan1;CID+44483
9928 E0101; Adobe-Japan1;CID+58918
992B E0100; Adobe-Japan1;CID+44491
992C E0100; Adobe-Japan1;CID+44494
992E E0100; Adobe-Japan1;CID+44500
9931 E0100; Adobe-Japan1;CID+44508
9932 E0100; Adobe-Japan1;CID+44511
9933 E0100; Adobe-Japan1;CID+44515
9934 E0100; Adobe-Japan1;CID+44518
9935 E0100; Adobe-Japan1;CID+44520
9939 E0100; Adobe-Japan1;CID+44528
993A E0100; Adobe-Japan1;CID+44531
993B E0100; Adobe-Japan1;CID+44534
993C E0100; Adobe-Japan1;CID+44537
993D E0100; Adobe-Japan1;CID+44541
993E E0100; Adobe-Japan1;CID+44544
9940 E0100; Adobe-Japan1;CID+44550
9941 E0100; Adobe-Japan1;CID+44553
9942 E0100; Adobe-Japan1;CID+44556
9945 E0100; Adobe-Japan1;CID+44562
9945 E0101; Adobe-Japan1;CID+63049
9945 E0102; Adobe-Japan1;CID+63050
9946 E0100; Adobe-Japan1;CID+44565
9947 E0100; Adobe-Japan1;CID+44567
9948 E0100; Adobe-Japan1;CID+44570
9949 E0100; Adobe-Japan1;CID+44573
994B E0100; Adobe-Japan1;CID+44578
994B E0101; Adobe-Japan1;CID+63051
994C E0100; Adobe-Japan1;CID+44581
994D E0100; Adobe-Japan1;CID+44585
994E E0100; Adobe-Japan1;CID+44588
9950 E0100; Adobe-Japan1;CID+44592
9951 E0100; Adobe-Japan1;CID+44595
9952 E0100; Adobe-Japan1;CID+44598
9954 E0100; Adobe-Japan1;CID+44604
9955 E0100; Adobe-Japan1;CID+44607
9957 E0100; Adobe-Japan1;CID+62066
9957 E0101; Adobe-Japan1;CID+44612
9957 E0102; Adobe-Japan1;CID+63052
9957 E0103; Adobe-Japan1;CID+63053
9958 E0100; Adobe-Japan1;CID+44615
9959 E0100; Adobe-Japan1;CID+44618
995B E0100; Adobe-Japan1;CID+44622
995C E0100; Adobe-Japan1;CID+44625
995E E0100; Adobe-Japan1;CID+44631
995F E0100; Adobe-Japan1;CID+44634
9960 E0100; Adobe-Japan1;CID+44637
9996 E0100; Adobe-Japan1;CID+44694
9997 E0100; Adobe-Japan1;CID+44695
9998 E0100; Adobe-Japan1;CID+44696
9999 E0100; Adobe-Japan1;CID+44697
999B E0100; Adobe-Japan1;CID+44701
999D E0100; Adobe-Japan1;CID+44707
999E E0100; Adobe-Japan1;CID+44709
999F E0100; Adobe-Japan1;CID+44712
99A3 E0100; Adobe-Japan1;CID+44719
99A5 E0100; Adobe-Japan1;CID+44724
99A6 E0100; Adobe-Japan1;CID+44727
99A8 E0100; Adobe-Japan1;CID+44733
99AC E0100; Adobe-Japan1;CID+44743
99AD E0100; Adobe-Japan1;CID+44744
99AE E0100; Adobe-Japan1;CID+44746
99B0 E0100; Adobe-Japan1;CID+44748
99B1 E0100; Adobe-Japan1;CID+44750
99B2 E0100; Adobe-Japan1;CID+44751
99B3 E0100; Adobe-Japan1;CID+44753
99B4 E0100; Adobe-Japan1;CID+44755
99B5 E0100; Adobe-Japan1;CID+44756
99B9 E0100; Adobe-Japan1;CID+44760
99BA E0100; Adobe-Japan1;CID+44761
99BC E0100; Adobe-Japan1;CID+44764
99BD E0100; Adobe-Japan1;CID+44766
99BF E0100; Adobe-Japan1;CID+44768
99C1 E0100; Adobe-Japan1;CID+62067
99C1 E0101; Adobe-Japan1;CID+44771
99C3 E0100; Adobe-Japan1;CID+44774
99C4 E0100; Adobe-Japan1;CID+44776
99C5 E0100; Adobe-Japan1;CID+44777
99C6 E0100; Adobe-Japan1;CID+44778
99C8 E0100; Adobe-Japan1;CID+44780
99C9 E0100; Adobe-Japan1;CID+44781
99D0 E0100; Adobe-Japan1;CID+44790
99D0 E0101; Adobe-Japan1;CID+63054
99D1 E0100; Adobe-Japan1;CID+44792
99D2 E0100; Adobe-Japan1;CID+44795
99D3 E0100; Adobe-Japan1;CID+44796
99D4 E0100; Adobe-Japan1;CID+44799
99D5 E0100; Adobe-Japan1;CID+44800
99D8 E0100; Adobe-Japan1;CID+44804
99D9 E0100; Adobe-Japan1;CID+44806
99DA E0100; Adobe-Japan1;CID+44807
99DB E0100; Adobe-Japan1;CID+44809
99DC E0100; Adobe-Japan1;CID+44810
99DD E0100; Adobe-Japan1;CID+44812
99DE E0100; Adobe-Japan1;CID+44814
99DF E0100; Adobe-Japan1;CID+44815
99E1 E0100; Adobe-Japan1;CID+44817
99E2 E0100; Adobe-Japan1;CID+44818
99E7 E0100; Adobe-Japan1;CID+44824
99EA E0100; Adobe-Japan1;CID+44828
99EB E0100; Adobe-Japan1;CID+44829
99EC E0100; Adobe-Japan1;CID+44830
99ED E0100; Adobe-Japan1;CID+44832
99EE E0100; Adobe-Japan1;CID+44834
99F0 E0100; Adobe-Japan1;CID+44837
99F1 E0100; Adobe-Japan1;CID+44839
99F2 E0100; Adobe-Japan1;CID+44840
99F4 E0100; Adobe-Japan1;CID+44842
99F5 E0100; Adobe-Japan1;CID+44843
99F8 E0100; Adobe-Japan1;CID+44846
99F9 E0100; Adobe-Japan1;CID+44848
99FB E0100; Adobe-Japan1;CID+44852
99FC E0100; Adobe-Japan1;CID+44853
99FD E0100; Adobe-Japan1;CID+44855
99FE E0100; Adobe-Japan1;CID+44857
99FF E0100; Adobe-Japan1;CID+44860
9A01 E0100; Adobe-Japan1;CID+44865
9A02 E0100; Adobe-Japan1;CID+44867
9A03 E0100; Adobe-Japan1;CID+44869
9A04 E0100; Adobe-Japan1;CID+44872
9A05 E0100; Adobe-Japan1;CID+44875
9A08 E0100; Adobe-Japan1;CID+44881
9A0A E0100; Adobe-Japan1;CID+44884
9A0B E0100; Adobe-Japan1;CID+44886
9A0C E0100; Adobe-Japan1;CID+44887
9A0E E0100; Adobe-Japan1;CID+44890
9A0F E0100; Adobe-Japan1;CID+44891
9A10 E0100; Adobe-Japan1;CID+44892
9A11 E0100; Adobe-Japan1;CID+44895
9A12 E0100; Adobe-Japan1;CID+44897
9A13 E0100; Adobe-Japan1;CID+44898
9A16 E0100; Adobe-Japan1;CID+44904
9A19 E0100; Adobe-Japan1;CID+62068
9A19 E0101; Adobe-Japan1;CID+44907
9A1A E0100; Adobe-Japan1;CID+44910
9A1E E0100; Adobe-Japan1;CID+44916
9A20 E0100; Adobe-Japan1;CID+44920
9A22 E0100; Adobe-Japan1;CID+44922
9A23 E0100; Adobe-Japan1;CID+44923
9A24 E0100; Adobe-Japan1;CID+44927
9A27 E0100; Adobe-Japan1;CID+44933
9A28 E0100; Adobe-Japan1;CID+44935
9A2B E0100; Adobe-Japan1;CID+44941
9A2D E0100; Adobe-Japan1;CID+44945
9A2E E0100; Adobe-Japan1;CID+44947
9A30 E0100; Adobe-Japan1;CID+44950
9A30 E0101; Adobe-Japan1;CID+63055
9A31 E0100; Adobe-Japan1;CID+44952
9A33 E0100; Adobe-Japan1;CID+44957
9A35 E0100; Adobe-Japan1;CID+44960
9A36 E0100; Adobe-Japan1;CID+44961
9A37 E0100; Adobe-Japan1;CID+44962
9A38 E0100; Adobe-Japan1;CID+44964
9A3E E0100; Adobe-Japan1;CID+44975
9A40 E0100; Adobe-Japan1;CID+44978
9A41 E0100; Adobe-Japan1;CID+44980
9A42 E0100; Adobe-Japan1;CID+44983
9A43 E0100; Adobe-Japan1;CID+44985
9A44 E0100; Adobe-Japan1;CID+44987
9A45 E0100; Adobe-Japan1;CID+44990
9A45 E0101; Adobe-Japan1;CID+63056
9A47 E0100; Adobe-Japan1;CID+44996
9A4A E0100; Adobe-Japan1;CID+62069
9A4A E0101; Adobe-Japan1;CID+45002
9A4B E0100; Adobe-Japan1;CID+45005
9A4C E0100; Adobe-Japan1;CID+45007
9A4D E0100; Adobe-Japan1;CID+45009
9A4E E0100; Adobe-Japan1;CID+45010
9A51 E0100; Adobe-Japan1;CID+45018
9A52 E0100; Adobe-Japan1;CID+45019
9A54 E0100; Adobe-Japan1;CID+45022
9A55 E0100; Adobe-Japan1;CID+45024
9A56 E0100; Adobe-Japan1;CID+45025
9A57 E0100; Adobe-Japan1;CID+45027
9A58 E0100; Adobe-Japan1;CID+45029
9A5A E0100; Adobe-Japan1;CID+45034
9A5B E0100; Adobe-Japan1;CID+45036
9A5D E0100; Adobe-Japan1;CID+45039
9A5F E0100; Adobe-Japan1;CID+45041
9A5F E0101; Adobe-Japan1;CID+63057
9A62 E0100; Adobe-Japan1;CID+45047
9A64 E0100; Adobe-Japan1;CID+45050
9A65 E0100; Adobe-Japan1;CID+45052
9A65 E0101; Adobe-Japan1;CID+63058
9A69 E0100; Adobe-Japan1;CID+45060
9A6A E0100; Adobe-Japan1;CID+45063
9A6B E0100; Adobe-Japan1;CID+45067
9AA8 E0100; Adobe-Japan1;CID+45128
9AAA E0100; Adobe-Japan1;CID+45132
9AAC E0100; Adobe-Japan1;CID+45138
9AAD E0100; Adobe-Japan1;CID+45140
9AAE E0100; Adobe-Japan1;CID+45143
9AAF E0100; Adobe-Japan1;CID+45145
9AB0 E0100; Adobe-Japan1;CID+45149
9AB2 E0100; Adobe-Japan1;CID+45156
9AB4 E0100; Adobe-Japan1;CID+45161
9AB5 E0100; Adobe-Japan1;CID+45164
9AB6 E0100; Adobe-Japan1;CID+45166
9AB7 E0100; Adobe-Japan1;CID+45169
9AB8 E0100; Adobe-Japan1;CID+45172
9AB9 E0100; Adobe-Japan1;CID+45176
9ABB E0100; Adobe-Japan1;CID+45182
9ABC E0100; Adobe-Japan1;CID+45186
9ABD E0100; Adobe-Japan1;CID+45189
9ABE E0100; Adobe-Japan1;CID+45192
9ABF E0100; Adobe-Japan1;CID+45195
9AC0 E0100; Adobe-Japan1;CID+45199
9AC1 E0100; Adobe-Japan1;CID+45202
9AC3 E0100; Adobe-Japan1;CID+45208
9AC4 E0100; Adobe-Japan1;CID+45210
9AC6 E0100; Adobe-Japan1;CID+45213
9AC8 E0100; Adobe-Japan1;CID+45220
9ACE E0100; Adobe-Japan1;CID+45231
9ACF E0100; Adobe-Japan1;CID+45233
9AD0 E0100; Adobe-Japan1;CID+45237
9AD1 E0100; Adobe-Japan1;CID+45240
9AD2 E0100; Adobe-Japan1;CID+45243
9AD3 E0100; Adobe-Japan1;CID+45247
9AD4 E0100; Adobe-Japan1;CID+45251
9AD5 E0100; Adobe-Japan1;CID+45254
9AD6 E0100; Adobe-Japan1;CID+45258
9AD7 E0100; Adobe-Japan1;CID+45262
9AD8 E0100; Adobe-Japan1;CID+45265
9AD9 E0100; Adobe-Japan1;CID+45267
9ADB E0100; Adobe-Japan1;CID+45270
9ADC E0100; Adobe-Japan1;CID+45272
9ADE E0100; Adobe-Japan1;CID+45275
9ADF E0100; Adobe-Japan1;CID+45277
9AE0 E0100; Adobe-Japan1;CID+45279
9AE2 E0100; Adobe-Japan1;CID+45283
9AE3 E0100; Adobe-Japan1;CID+45286
9AE4 E0100; Adobe-Japan1;CID+45288
9AE5 E0100; Adobe-Japan1;CID+45290
9AE6 E0100; Adobe-Japan1;CID+45292
9AE7 E0100; Adobe-Japan1;CID+45294
9AE9 E0100; Adobe-Japan1;CID+45297
9AEA E0100; Adobe-Japan1;CID+45299
9AEB E0100; Adobe-Japan1;CID+45301
9AEC E0100; Adobe-Japan1;CID+45303
9AED E0100; Adobe-Japan1;CID+45306
9AEE E0100; Adobe-Japan1;CID+45309
9AEF E0100; Adobe-Japan1;CID+45312
9AEF E0101; Adobe-Japan1;CID+63059
9AF1 E0100; Adobe-Japan1;CID+45316
9AF2 E0100; Adobe-Japan1;CID+45318
9AF3 E0100; Adobe-Japan1;CID+45320
9AF4 E0100; Adobe-Japan1;CID+45322
9AF5 E0100; Adobe-Japan1;CID+45324
9AF7 E0100; Adobe-Japan1;CID+45328
9AF9 E0100; Adobe-Japan1;CID+45331
9AFA E0100; Adobe-Japan1;CID+45333
9AFB E0100; Adobe-Japan1;CID+45335
9AFD E0100; Adobe-Japan1;CID+45338
9AFF E0100; Adobe-Japan1;CID+45342
9B00 E0100; Adobe-Japan1;CID+45345
9B01 E0100; Adobe-Japan1;CID+45347
9B02 E0100; Adobe-Japan1;CID+45349
9B03 E0100; Adobe-Japan1;CID+45351
9B04 E0100; Adobe-Japan1;CID+45354
9B05 E0100; Adobe-Japan1;CID+45356
9B06 E0100; Adobe-Japan1;CID+45359
9B08 E0100; Adobe-Japan1;CID+45363
9B09 E0100; Adobe-Japan1;CID+45365
9B0B E0100; Adobe-Japan1;CID+45370
9B0C E0100; Adobe-Japan1;CID+45374
9B0D E0100; Adobe-Japan1;CID+45377
9B0E E0100; Adobe-Japan1;CID+45381
9B10 E0100; Adobe-Japan1;CID+45385
9B12 E0100; Adobe-Japan1;CID+45389
9B16 E0100; Adobe-Japan1;CID+45397
9B18 E0100; Adobe-Japan1;CID+45401
9B18 E0101; Adobe-Japan1;CID+63060
9B19 E0100; Adobe-Japan1;CID+45404
9B1A E0100; Adobe-Japan1;CID+45407
9B1B E0100; Adobe-Japan1;CID+45409
9B1C E0100; Adobe-Japan1;CID+45411
9B1D E0100; Adobe-Japan1;CID+45413
9B1F E0100; Adobe-Japan1;CID+45417
9B20 E0100; Adobe-Japan1;CID+45419
9B22 E0100; Adobe-Japan1;CID+45423
9B23 E0100; Adobe-Japan1;CID+45425
9B25 E0100; Adobe-Japan1;CID+45431
9B26 E0100; Adobe-Japan1;CID+45432
9B27 E0100; Adobe-Japan1;CID+45433
9B28 E0100; Adobe-Japan1;CID+45435
9B29 E0100; Adobe-Japan1;CID+45436
9B2A E0100; Adobe-Japan1;CID+45438
9B2B E0100; Adobe-Japan1;CID+45439
9B2C E0100; Adobe-Japan1;CID+45442
9B2D E0100; Adobe-Japan1;CID+45444
9B2D E0101; Adobe-Japan1;CID+63061
9B2E E0100; Adobe-Japan1;CID+45447
9B2E E0101; Adobe-Japan1;CID+63062
9B2F E0100; Adobe-Japan1;CID+45450
9B31 E0100; Adobe-Japan1;CID+45454
9B32 E0100; Adobe-Japan1;CID+45457
9B33 E0100; Adobe-Japan1;CID+45459
9B34 E0100; Adobe-Japan1;CID+45462
9B35 E0100; Adobe-Japan1;CID+45464
9B35 E0101; Adobe-Japan1;CID+63063
9B37 E0100; Adobe-Japan1;CID+45469
9B39 E0100; Adobe-Japan1;CID+45474
9B3A E0100; Adobe-Japan1;CID+45476
9B3B E0100; Adobe-Japan1;CID+45478
9B3C E0100; Adobe-Japan1;CID+45481
9B3D E0100; Adobe-Japan1;CID+45484
9B41 E0100; Adobe-Japan1;CID+45492
9B42 E0100; Adobe-Japan1;CID+45495
9B43 E0100; Adobe-Japan1;CID+45498
9B44 E0100; Adobe-Japan1;CID+45501
9B45 E0100; Adobe-Japan1;CID+45504
9B48 E0100; Adobe-Japan1;CID+45510
9B4B E0100; Adobe-Japan1;CID+45517
9B4C E0100; Adobe-Japan1;CID+45520
9B4D E0100; Adobe-Japan1;CID+45523
9B4D E0101; Adobe-Japan1;CID+63064
9B4E E0100; Adobe-Japan1;CID+45526
9B4F E0100; Adobe-Japan1;CID+45529
9B51 E0100; Adobe-Japan1;CID+45534
9B54 E0100; Adobe-Japan1;CID+45541
9B54 E0101; Adobe-Japan1;CID+63065
9B55 E0100; Adobe-Japan1;CID+45545
9B56 E0100; Adobe-Japan1;CID+45548
9B57 E0100; Adobe-Japan1;CID+45551
9B58 E0100; Adobe-Japan1;CID+45553
9B58 E0101; Adobe-Japan1;CID+63066
9B5A E0100; Adobe-Japan1;CID+45559
9B5B E0100; Adobe-Japan1;CID+45560
9B5E E0100; Adobe-Japan1;CID+45563
9B61 E0100; Adobe-Japan1;CID+45568
9B63 E0100; Adobe-Japan1;CID+45571
9B65 E0100; Adobe-Japan1;CID+45575
9B66 E0100; Adobe-Japan1;CID+45577
9B68 E0100; Adobe-Japan1;CID+45580
9B6A E0100; Adobe-Japan1;CID+45583
9B6B E0100; Adobe-Japan1;CID+45585
9B6C E0100; Adobe-Japan1;CID+45587
9B6D E0100; Adobe-Japan1;CID+45589
9B6E E0100; Adobe-Japan1;CID+45590
9B6F E0100; Adobe-Japan1;CID+45592
9B72 E0100; Adobe-Japan1;CID+45596
9B73 E0100; Adobe-Japan1;CID+45598
9B74 E0100; Adobe-Japan1;CID+45599
9B75 E0100; Adobe-Japan1;CID+45601
9B76 E0100; Adobe-Japan1;CID+45604
9B77 E0100; Adobe-Japan1;CID+45606
9B78 E0100; Adobe-Japan1;CID+45608
9B79 E0100; Adobe-Japan1;CID+45609
9B7F E0100; Adobe-Japan1;CID+45616
9B80 E0100; Adobe-Japan1;CID+45619
9B83 E0100; Adobe-Japan1;CID+45624
9B84 E0100; Adobe-Japan1;CID+45626
9B85 E0100; Adobe-Japan1;CID+45628
9B86 E0100; Adobe-Japan1;CID+45629
9B87 E0100; Adobe-Japan1;CID+45631
9B89 E0100; Adobe-Japan1;CID+45633
9B8A E0100; Adobe-Japan1;CID+45634
9B8B E0100; Adobe-Japan1;CID+45635
9B8D E0100; Adobe-Japan1;CID+45637
9B8E E0100; Adobe-Japan1;CID+45638
9B8F E0100; Adobe-Japan1;CID+45639
9B90 E0100; Adobe-Japan1;CID+45640
9B91 E0100; Adobe-Japan1;CID+45642
9B92 E0100; Adobe-Japan1;CID+45643
9B93 E0100; Adobe-Japan1;CID+45644
9B94 E0100; Adobe-Japan1;CID+45645
9B96 E0100; Adobe-Japan1;CID+45647
9B97 E0100; Adobe-Japan1;CID+45648
9B97 E0101; Adobe-Japan1;CID+63067
9B9A E0100; Adobe-Japan1;CID+45651
9B9D E0100; Adobe-Japan1;CID+45654
9B9E E0100; Adobe-Japan1;CID+45656
9B9F E0100; Adobe-Japan1;CID+45657
9BA0 E0100; Adobe-Japan1;CID+45660
9BA6 E0100; Adobe-Japan1;CID+45667
9BA7 E0100; Adobe-Japan1;CID+45668
9BA8 E0100; Adobe-Japan1;CID+45670
9BA8 E0101; Adobe-Japan1;CID+63068
9BA9 E0100; Adobe-Japan1;CID+45672
9BAA E0100; Adobe-Japan1;CID+45673
9BAB E0100; Adobe-Japan1;CID+62070
9BAB E0101; Adobe-Japan1;CID+45675
9BAC E0100; Adobe-Japan1;CID+45677
9BAD E0100; Adobe-Japan1;CID+45679
9BAE E0100; Adobe-Japan1;CID+45680
9BAE E0101; Adobe-Japan1;CID+63069
9BB0 E0100; Adobe-Japan1;CID+45682
9BB1 E0100; Adobe-Japan1;CID+45683
9BB2 E0100; Adobe-Japan1;CID+45684
9BB4 E0100; Adobe-Japan1;CID+45686
9BB7 E0100; Adobe-Japan1;CID+45690
9BB8 E0100; Adobe-Japan1;CID+45692
9BB9 E0100; Adobe-Japan1;CID+45693
9BB9 E0101; Adobe-Japan1;CID+63070
9BBB E0100; Adobe-Japan1;CID+45697
9BBC E0100; Adobe-Japan1;CID+45699
9BBE E0100; Adobe-Japan1;CID+45701
9BBF E0100; Adobe-Japan1;CID+45703
9BC0 E0100; Adobe-Japan1;CID+45705
9BC1 E0100; Adobe-Japan1;CID+45708
9BC6 E0100; Adobe-Japan1;CID+45714
9BC6 E0101; Adobe-Japan1;CID+63071
9BC7 E0100; Adobe-Japan1;CID+45715
9BC8 E0100; Adobe-Japan1;CID+45717
9BC9 E0100; Adobe-Japan1;CID+45719
9BCA E0100; Adobe-Japan1;CID+45720
9BCE E0100; Adobe-Japan1;CID+45725
9BCF E0100; Adobe-Japan1;CID+45726
9BD0 E0100; Adobe-Japan1;CID+45727
9BD1 E0100; Adobe-Japan1;CID+45728
9BD2 E0100; Adobe-Japan1;CID+45729
9BD4 E0100; Adobe-Japan1;CID+45732
9BD6 E0100; Adobe-Japan1;CID+62071
9BD6 E0101; Adobe-Japan1;CID+45734
9BD7 E0100; Adobe-Japan1;CID+45737
9BD8 E0100; Adobe-Japan1;CID+45739
9BDB E0100; Adobe-Japan1;CID+45744
9BDB E0101; Adobe-Japan1;CID+63072
9BDD E0100; Adobe-Japan1;CID+45749
9BDF E0100; Adobe-Japan1;CID+45752
9BE1 E0100; Adobe-Japan1;CID+45754
9BE1 E0101; Adobe-Japan1;CID+63073
9BE2 E0100; Adobe-Japan1;CID+45756
9BE3 E0100; Adobe-Japan1;CID+45758
9BE4 E0100; Adobe-Japan1;CID+45759
9BE5 E0100; Adobe-Japan1;CID+45762
9BE7 E0100; Adobe-Japan1;CID+45767
9BE8 E0100; Adobe-Japan1;CID+45769
9BEA E0100; Adobe-Japan1;CID+45772
9BEB E0100; Adobe-Japan1;CID+45776
9BEE E0100; Adobe-Japan1;CID+45781
9BEF E0100; Adobe-Japan1;CID+45783
9BF0 E0100; Adobe-Japan1;CID+45784
9BF1 E0100; Adobe-Japan1;CID+45787
9BF1 E0101; Adobe-Japan1;CID+63074
9BF2 E0100; Adobe-Japan1;CID+45789
9BF2 E0101; Adobe-Japan1;CID+63075
9BF3 E0100; Adobe-Japan1;CID+45791
9BF5 E0100; Adobe-Japan1;CID+45795
9BF7 E0100; Adobe-Japan1;CID+45798
9BF8 E0100; Adobe-Japan1;CID+45799
9BF9 E0100; Adobe-Japan1;CID+45801
9BFA E0100; Adobe-Japan1;CID+45802
9BFD E0100; Adobe-Japan1;CID+45806
9BFF E0100; Adobe-Japan1;CID+45809
9C00 E0100; Adobe-Japan1;CID+45811
9C02 E0100; Adobe-Japan1;CID+45814
9C04 E0100; Adobe-Japan1;CID+45816
9C06 E0100; Adobe-Japan1;CID+45819
9C08 E0100; Adobe-Japan1;CID+45823
9C08 E0101; Adobe-Japan1;CID+63076
9C09 E0100; Adobe-Japan1;CID+45825
9C0A E0100; Adobe-Japan1;CID+45826
9C0B E0100; Adobe-Japan1;CID+45827
9C0C E0100; Adobe-Japan1;CID+45830
9C0D E0100; Adobe-Japan1;CID+45833
9C0F E0100; Adobe-Japan1;CID+45836
9C10 E0100; Adobe-Japan1;CID+45837
9C11 E0100; Adobe-Japan1;CID+45839
9C12 E0100; Adobe-Japan1;CID+45840
9C13 E0100; Adobe-Japan1;CID+45843
9C14 E0100; Adobe-Japan1;CID+45845
9C15 E0100; Adobe-Japan1;CID+45846
9C16 E0100; Adobe-Japan1;CID+45847
9C18 E0100; Adobe-Japan1;CID+45851
9C19 E0100; Adobe-Japan1;CID+45853
9C1A E0100; Adobe-Japan1;CID+45854
9C1B E0100; Adobe-Japan1;CID+45856
9C1C E0100; Adobe-Japan1;CID+45857
9C1D E0100; Adobe-Japan1;CID+45859
9C1E E0100; Adobe-Japan1;CID+45861
9C21 E0100; Adobe-Japan1;CID+45865
9C22 E0100; Adobe-Japan1;CID+45867
9C23 E0100; Adobe-Japan1;CID+45868
9C24 E0100; Adobe-Japan1;CID+45870
9C24 E0101; Adobe-Japan1;CID+63077
9C25 E0100; Adobe-Japan1;CID+45872
9C26 E0100; Adobe-Japan1;CID+45875
9C27 E0100; Adobe-Japan1;CID+45878
9C28 E0100; Adobe-Japan1;CID+45880
9C29 E0100; Adobe-Japan1;CID+45884
9C2A E0100; Adobe-Japan1;CID+45888
9C2D E0100; Adobe-Japan1;CID+45893
9C2E E0100; Adobe-Japan1;CID+45896
9C2F E0100; Adobe-Japan1;CID+62072
9C2F E0101; Adobe-Japan1;CID+45897
9C30 E0100; Adobe-Japan1;CID+45900
9C31 E0100; Adobe-Japan1;CID+45902
9C32 E0100; Adobe-Japan1;CID+45905
9C35 E0100; Adobe-Japan1;CID+45910
9C36 E0100; Adobe-Japan1;CID+45913
9C37 E0100; Adobe-Japan1;CID+45916
9C39 E0100; Adobe-Japan1;CID+45921
9C3A E0100; Adobe-Japan1;CID+45923
9C3B E0100; Adobe-Japan1;CID+45925
9C3B E0101; Adobe-Japan1;CID+63078
9C3D E0100; Adobe-Japan1;CID+45929
9C3E E0100; Adobe-Japan1;CID+45931
9C41 E0100; Adobe-Japan1;CID+45936
9C43 E0100; Adobe-Japan1;CID+45940
9C44 E0100; Adobe-Japan1;CID+45942
9C45 E0100; Adobe-Japan1;CID+45943
9C46 E0100; Adobe-Japan1;CID+45945
9C47 E0100; Adobe-Japan1;CID+45947
9C48 E0100; Adobe-Japan1;CID+45950
9C48 E0101; Adobe-Japan1;CID+63079
9C49 E0100; Adobe-Japan1;CID+45952
9C4A E0100; Adobe-Japan1;CID+45954
9C4E E0100; Adobe-Japan1;CID+45961
9C4F E0100; Adobe-Japan1;CID+45962
9C50 E0100; Adobe-Japan1;CID+45964
9C52 E0100; Adobe-Japan1;CID+62073
9C52 E0101; Adobe-Japan1;CID+45967
9C53 E0100; Adobe-Japan1;CID+45969
9C54 E0100; Adobe-Japan1;CID+45970
9C56 E0100; Adobe-Japan1;CID+45974
9C57 E0100; Adobe-Japan1;CID+45976
9C57 E0101; Adobe-Japan1;CID+63080
9C58 E0100; Adobe-Japan1;CID+45980
9C5A E0100; Adobe-Japan1;CID+45983
9C5B E0100; Adobe-Japan1;CID+45984
9C5C E0100; Adobe-Japan1;CID+45986
9C5D E0100; Adobe-Japan1;CID+45988
9C5E E0100; Adobe-Japan1;CID+45989
9C5F E0100; Adobe-Japan1;CID+45991
9C60 E0100; Adobe-Japan1;CID+45993
9C61 E0100; Adobe-Japan1;CID+45996
9C63 E0100; Adobe-Japan1;CID+46000
9C65 E0100; Adobe-Japan1;CID+46003
9C67 E0100; Adobe-Japan1;CID+46006
9C68 E0100; Adobe-Japan1;CID+46007
9C69 E0100; Adobe-Japan1;CID+46009
9C6A E0100; Adobe-Japan1;CID+46010
9C6B E0100; Adobe-Japan1;CID+46012
9C6D E0100; Adobe-Japan1;CID+46014
9C6E E0100; Adobe-Japan1;CID+46017
9C70 E0100; Adobe-Japan1;CID+46021
9C72 E0100; Adobe-Japan1;CID+46025
9C75 E0100; Adobe-Japan1;CID+46032
9C76 E0100; Adobe-Japan1;CID+46034
9C77 E0100; Adobe-Japan1;CID+46036
9C78 E0100; Adobe-Japan1;CID+46037
9C7A E0100; Adobe-Japan1;CID+46041
9C7B E0100; Adobe-Japan1;CID+46045
9CE5 E0100; Adobe-Japan1;CID+46151
9CE6 E0100; Adobe-Japan1;CID+46152
9CE6 E0101; Adobe-Japan1;CID+63081
9CE7 E0100; Adobe-Japan1;CID+46153
9CE9 E0100; Adobe-Japan1;CID+46155
9CEB E0100; Adobe-Japan1;CID+46159
9CEC E0100; Adobe-Japan1;CID+46160
9CF0 E0100; Adobe-Japan1;CID+46164
9CF2 E0100; Adobe-Japan1;CID+46167
9CF3 E0100; Adobe-Japan1;CID+46168
9CF4 E0100; Adobe-Japan1;CID+46169
9CF6 E0100; Adobe-Japan1;CID+46171
9CF7 E0100; Adobe-Japan1;CID+46172
